昆明市	530100
曲靖市	530300
玉溪市	530400
保山市	530500
昭通市	530600
丽江市	530700
普洱市	530800
临沧市	530900
楚雄州	532300
红河州	532500
文山州	532600
西双版纳州	532800
大理州	532900
德宏州	533100
怒江州	533300
迪庆州	533400
临沧市	凤庆县	三岔河镇	530921105
临沧市	凤庆县	勐佑镇	530921106
临沧市	凤庆县	雪山镇	530921107
临沧市	凤庆县	洛党镇	530921108
临沧市	凤庆县	诗礼乡	530921201
临沧市	凤庆县	新华乡	530921202
临沧市	凤庆县	大寺乡	530921204
临沧市	凤庆县	腰街乡	530921206
临沧市	凤庆县	郭大寨乡	530921207
临沧市	云县	爱华镇	530922101
临沧市	云县	漫湾镇	530922102
临沧市	云县	大朝山西镇	530922103
临沧市	云县	涌宝镇	530922104
临沧市	云县	茂兰镇	530922105
临沧市	云县	幸福镇	530922106
临沧市	云县	大寨镇	530922107
临沧市	云县	忙怀乡	530922201
临沧市	云县	晓街乡	530922202
临沧市	云县	茶房乡	530922203
临沧市	云县	栗树乡	530922204
临沧市	云县	后箐彝族乡	530922205
临沧市	永德县	德党镇	530923101
临沧市	永德县	小勐统镇	530923102
临沧市	永德县	永康镇	530923103
临沧市	永德县	勐板乡	530923203
临沧市	永德县	亚练乡	530923204
临沧市	永德县	乌木龙乡	530923205
临沧市	永德县	大雪山乡	530923206
临沧市	永德县	班卡乡	530923207
临沧市	永德县	崇岗乡	530923208
临沧市	永德县	大山乡	530923209
临沧市	镇康县	凤尾镇	530924101
临沧市	镇康县	勐捧镇	530924102
临沧市	镇康县	南伞镇	530924103
临沧市	镇康县	忙丙乡	530924201
临沧市	镇康县	勐堆乡	530924202
临沧市	镇康县	木厂乡	530924204
临沧市	镇康县	军赛乡	530924205
临沧市	双江县	勐勐镇	530925101
临沧市	双江县	勐库镇	530925102
临沧市	双江县	沙河乡	530925201
临沧市	双江县	大文乡	530925202
临沧市	双江县	忙糯乡	530925203
临沧市	双江县	邦丙乡	530925205
临沧市	耿马县	耿马镇	530926100
临沧市	耿马县	勐永镇	530926101
临沧市	耿马县	勐撒镇	530926102
临沧市	耿马县	孟定镇	530926103
临沧市	耿马县	大兴乡	530926200
临沧市	耿马县	芒洪乡	530926201
临沧市	耿马县	四排山乡	530926202
临沧市	耿马县	贺派乡	530926203
临沧市	耿马县	勐简乡	530926204
临沧市	沧源县	勐董镇	530927101
临沧市	沧源县	岩帅镇	530927102
临沧市	沧源县	勐省镇	530927103
临沧市	沧源县	单甲乡	530927202
临沧市	沧源县	糯良乡	530927203
临沧市	沧源县	勐来乡	530927204
临沧市	沧源县	勐角乡	530927205
临沧市	沧源县	班洪乡	530927206
临沧市	沧源县	班老乡	530927207
临沧市	沧源县	勐省农场	530927501
楚雄州	鹿城镇		532301101
楚雄州	东瓜镇		532301102
楚雄州	吕合镇		532301103
楚雄州	紫溪镇		532301104
楚雄州	东华镇		532301105
楚雄州	子午镇		532301106
楚雄州	苍岭镇		532301107
楚雄州	三街镇		532301108
楚雄州	妥甸镇		532322101
楚雄州	-镇		532322102
楚雄州	法裱镇		532322103
楚雄州	鄂嘉镇		532322104
楚雄州	大麦地镇		532322105
楚雄州	安龙堡乡		532322201
楚雄州	爱尼山乡		532322202
楚雄州	独田乡		532322203
楚雄州	共和镇		532323101
楚雄州	新桥镇		532323102
楚雄州	江坡镇		532323103
楚雄州	凤屯镇		532323104
楚雄州	蟠猫乡		532323201
楚雄州	戌街乡		532323202
楚雄州	安乐乡		532323203
楚雄州	龙川镇		532324101
楚雄州	沙桥镇		532324102
楚雄州	五街镇		532324103
楚雄州	红士坡镇		532324104
楚雄州	马街镇		532324105
楚雄州	兔街镇		532324106
楚雄州	雨露白族乡		532324201
楚雄州	一街乡		532324202
楚雄州	罗武庄乡		532324203
楚雄州	五顶山乡		532324204
楚雄州	栋川镇		532325101
楚雄州	光禄镇		532325102
楚雄州	前场镇		532325103
楚雄州	弥兴镇		532325104
楚雄州	太平镇		532325105
楚雄州	适中乡		532325201
楚雄州	左门乡		532325202
楚雄州	官屯乡		532325203
楚雄州	大河口乡		532325204
楚雄州	金碧镇		532326101
楚雄州	石羊镇		532326102
楚雄州	六苴镇		532326103
楚雄州	龙街镇		532326104
楚雄州	新街镇		532326105
楚雄州	赵家店镇		532326106
楚雄州	三岔河镇		532326107
楚雄州	桂花镇		532326108
楚雄州	昙华乡		532326204
楚雄州	湾碧傣族傈僳族乡		532326206
楚雄州	铁锁乡		532326207
楚雄州	三台乡		532326208
楚雄州	永定镇		532327101
楚雄州	宜就镇		532327102
楚雄州	中和镇		532327103
楚雄州	莲池乡		532327201
楚雄州	维的乡		532327202
楚雄州	猛虎乡		532327203
楚雄州	永兴乡		532327204
楚雄州	元马镇		532328101
楚雄州	黄瓜园镇		532328103
楚雄州	羊街镇		532328104
楚雄州	老城乡		532328202
楚雄州	物茂乡		532328203
楚雄州	江边乡		532328204
楚雄州	新华乡		532328205
楚雄州	平田乡		532328206
楚雄州	凉山乡		532328209
楚雄州	姜驿乡		532328210
楚雄州	狮山镇		532329101
楚雄州	高桥镇		532329102
楚雄州	猫街镇		532329103
楚雄州	插甸镇		532329201
楚雄州	田心乡		532329202
楚雄州	发窝乡		532329203
楚雄州	白路镇		532329204
楚雄州	万德镇		532329205
楚雄州	己衣镇		532329206
楚雄州	环州乡		532329207
楚雄州	东坡傣族乡		532329208
楚雄州	金山镇		532331101
楚雄州	仁兴镇		532331102
楚雄州	碧城镇		532331103
楚雄州	勤丰镇		532331104
楚雄州	一平浪镇		532331105
楚雄州	广通镇		532331106
楚雄州	黑井镇		532331107
楚雄州	黑井镇		532331107
红河州	城区街道		532501001
红河州	锡城填		532501101
红河州	沙甸镇		532501102
红河州	鸡街镇		532501103
红河州	大屯镇		532501104
红河州	老厂镇		532501106
红河州	卡房镇		532501107
红河州	蔓耗镇		532501108
红河州	贾沙乡		532501202
红河州	保和乡		532501203
红河州	乐白道街道		532502001
红河州	灵泉街道		532502002
红河州	中和营镇		532502101
红河州	小龙潭镇		532502102
红河州	-乡		532502201
红河州	羊街乡		532502202
红河州	碑格乡		532502203
红河州	文澜镇		532503101
红河州	草坝镇		532503102
红河州	雨过铺镇		532503103
红河州	新安所镇		532503104
红河州	芷村镇		532503105
红河州	鸣鹫苗族镇		532503106
红河州	冷泉镇		532503107
红河州	期路白苗族乡		532503201
红河州	老寨苗族乡		532503202
红河州	水田乡		532503203
红河州	西北勒乡		532503204
红河州	新现镇		532523101
红河州	玉屏镇		532523101
红河州	和平镇		532523102
红河州	白河镇		532523103
红河州	白云乡		532523204
红河州	新华乡		532523205
红河州	湾塘乡		532523206
红河州	临安镇		532524101
红河州	官厅镇		532524102
红河州	西庄镇		532524103
红河州	青龙镇		532524104
红河州	南庄镇		532524105
红河州	岔科镇		532524106
红河州	曲江镇		532524107
红河州	面甸镇		532524108
红河州	普雄乡		532524201
红河州	李浩寨乡		532524202
红河州	坡头乡		532524203
红河州	盘江乡		532524204
红河州	利民乡		532524205
红河州	甸尾乡		532524206
红河州	异龙镇		532525101
红河州	宝秀镇		532525102
红河州	坝心镇		532525103
红河州	龙朋镇		532525104
红河州	龙武镇		532525105
红河州	哨冲镇		532525106
红河州	牛街镇		532525107
红河州	新城乡		532525201
红河州	大桥乡		532525202
红河州	弥阳镇		532526101
红河州	新哨镇		532526102
红河州	虹溪镇		532526103
红河州	竹园镇		532526104
红河州	朋普镇		532526105
红河州	巡检司镇		532526106
红河州	西一镇		532526107
红河州	西二镇		532526108
红河州	西三镇		532526109
红河州	东山镇		532526110
红河州	五山乡		532526202
红河州	江边乡		532526203
红河州	中枢镇		532527101
红河州	金马镇		532527102
红河州	旧城镇		532527104
红河州	午街铺镇		532527106
红河州	白水镇		532527107
红河州	向阳乡		532527201
红河州	三塘乡		532527202
红河州	永宁乡		532527203
红河州	南沙镇		532528101
红河州	新街镇		532528102
红河州	牛角寨乡		532528202
红河州	沙拉托乡		532528203
红河州	嘎娘乡		532528204
红河州	上新城乡		532528205
红河州	小新街乡		532528206
红河州	逢春岭乡		532528207
红河州	大坪乡		532528208
红河州	攀枝花乡		532528209
红河州	黄草岭乡		532528210
红河州	黄茅岭乡		532528211
红河州	俄扎乡		532528212
红河州	马街乡		532528213
红河州	甲寅镇		532529101
红河州	迤萨镇		532529101
红河州	宝华镇		532529102
红河州	乐育镇		532529103
红河州	浪堤镇		532529104
红河州	洛恩乡		532529203
红河州	石头寨乡		532529204
红河州	阿扎河乡		532529205
红河州	大羊街乡		532529208
红河州	车古乡		532529209
红河州	架车乡		532529210
红河州	垤玛乡		532529211
红河州	三村乡		532529212
红河州	金河镇		532530101
红河州	勐拉镇		532530102
红河州	金水河镇		532530102
红河州	老勐镇		532530103
红河州	铜厂乡		532530202
红河州	老集寨乡		532530204
红河州	者米拉祜族乡		532530205
红河州	阿得博乡		532530206
红河州	沙依坡乡		532530207
红河州	大寨乡		532530208
红河州	马鞍底乡		532530209
红河州	勐桥乡		532530210
红河州	营盘乡		532530211
红河州	大兴镇		532531101
红河州	大黑山镇		532531102
红河州	平河镇		532531103
红河州	戈奎乡		532531201
红河州	牛孔乡		532531202
红河州	大水沟乡		532531203
红河州	半坡乡		532531205
红河州	骑马坝乡		532531206
红河州	三猛乡		532531207
红河州	河口镇		532532101
红河州	南溪镇		532532102
红河州	老范寨乡		532532201
红河州	桥头乡		532532202
红河州	瑶山乡		532532203
红河州	莲花滩乡		532532204
文山州	开化镇		532621101
文山州	古木镇		532621102
文山州	平坝镇		532621103
文山州	马塘镇		532621104
文山州	德厚镇		532621105
文山州	小街镇		532621106
文山州	薄竹镇		532621107
文山州	追栗街镇		532621108
文山州	江那镇		532622101
文山州	平远镇		532622102
文山州	稼依镇		532622103
文山州	阿猛镇		532622104
文山州	阿舍乡		532622201
文山州	维末乡		532622202
文山州	盘龙乡		532622203
文山州	八嘎乡		532622204
文山州	者腊乡		532622205
文山州	蚌峨乡		532622206
文山州	干河乡		532622207
文山州	西洒镇		532623101
文山州	兴街镇		532623102
文山州	蚌谷乡		532623201
文山州	莲花塘乡		532623202
文山州	新马街乡		532623203
文山州	柏林乡		532623204
文山州	法斗乡		532623205
文山州	董马乡		532623206
文山州	鸡街乡		532623207
文山州	麻栗镇		532624101
文山州	大坪镇		532624102
文山州	董干镇		532624103
文山州	天保镇		532624104
文山州	猛硐瑶族乡		532624201
文山州	下金厂乡		532624202
文山州	八布乡		532624203
文山州	六河乡		532624204
文山州	杨万乡		532624205
文山州	铁厂乡		532624206
文山州	马街乡		532624207
文山州	马白镇		532625101
文山州	八寨镇		532625102
文山州	仁和镇		532625103
文山州	木厂镇		532625104
文山州	夹寒箐镇		532625105
文山州	小坝子镇		532625106
文山州	都龙镇		532625107
文山州	金厂镇		532625108
文山州	坡脚镇		532625109
文山州	南捞乡		532625201
文山州	大栗树乡		532625202
文山州	篾厂乡		532625203
文山州	古林箐乡		532625204
文山州	锦屏镇		532626101
文山州	曰者镇		532626102
文山州	双龙营镇		532626103
文山州	八道哨乡		532626201
文山州	天星乡		532626202
文山州	平寨乡		532626203
文山州	树皮乡		532626204
文山州	腻脚彝族乡		532626205
文山州	新店乡		532626206
文山州	舍得乡		532626207
文山州	官寨乡		532626208
文山州	温浏乡		532626209
文山州	莲城镇		532627101
文山州	八宝镇		532627102
文山州	南屏镇		532627103
文山州	珠街镇		532627104
文山州	那洒镇		532627105
文山州	珠琳镇		532627106
文山州	坝美镇		532627107
文山州	董堡乡		532627201
文山州	新华镇		532628101
文山州	归朝镇		532628102
文山州	剥隘镇		532628103
文山州	里达镇		532628104
文山州	田蓬镇		532628105
文山州	木央镇		532628106
文山州	板仑乡		532628201
文山州	谷拉乡		532628202
文山州	者桑乡		532628203
文山州	那能乡		532628204
文山州	洞波瑶族乡		532628205
文山州	阿用乡		532628206
文山州	花甲乡		532628207
西双版纳州	允景洪街道		532801001
西双版纳州	嘎洒镇		532801102
西双版纳州	勐龙镇		532801103
西双版纳州	勐罕镇		532801104
西双版纳州	勐养镇		532801105
西双版纳州	普文镇		532801106
西双版纳州	景哈乡		532801202
西双版纳州	景讷乡		532801203
西双版纳州	大渡岗乡		532801204
西双版纳州	勐旺乡		532801205
西双版纳州	基诺乡		532801206
西双版纳州	西双版纳州渡假区		532801501
西双版纳州	工业园区		532801502
西双版纳州	勐海镇		532822101
西双版纳州	打洛镇		532822102
西双版纳州	勐混镇		532822103
西双版纳州	勐遮镇		532822104
西双版纳州	勐满镇		532822105
西双版纳州	勐阿镇		532822106
西双版纳州	勐宋乡		532822201
西双版纳州	勐往乡		532822202
西双版纳州	格朗和哈尼族乡		532822203
西双版纳州	布朗山乡		532822204
西双版纳州	西定乡		532822205
西双版纳州	勐腊镇		532823101
西双版纳州	勐捧镇		532823102
西双版纳州	勐满镇		532823103
西双版纳州	勐仑镇		532823104
西双版纳州	-镇		532823105
西双版纳州	勐伴镇		532823106
西双版纳州	易武镇		532823107
西双版纳州	关累镇		532823107
西双版纳州	象明乡		532823202
西双版纳州	瑶区乡		532823203
西双版纳州	磨憨经济开发区		532823501
大理州	天井办事处		532901001
大理州	满江办事处		532901002
大理州	下关镇		532901101
大理州	大理镇		532901102
大理州	凤仪镇		532901103
大理州	喜洲镇		532901104
大理州	海东镇		532901105
大理州	挖色镇		532901106
大理州	湾桥镇		532901107
大理州	银桥镇		532901108
大理州	双廊镇		532901109
大理州	上关镇		532901110
大理州	太邑彝族乡		532901201
大理州	苍山西镇		532922101
大理州	漾江镇		532922102
大理州	平坡镇		532922103
大理州	富恒乡		532922201
大理州	太平乡		532922202
大理州	顺濞镇		532922203
大理州	瓦厂乡		532922204
大理州	龙潭乡		532922205
大理州	鸡街乡		532922206
大理州	祥城镇		532923101
大理州	沙龙镇		532923102
大理州	云南驿镇		532923103
大理州	下庄镇		532923104
大理州	普淜镇		532923105
大理州	刘厂镇		532923106
大理州	禾甸镇		532923107
大理州	米甸镇		532923108
大理州	鹿鸣乡		532923201
大理州	东山乡		532923202
大理州	金牛镇		532924101
大理州	宾居镇		532924102
大理州	州城镇		532924103
大理州	大营镇		532924104
大理州	鸡足山镇		532924105
大理州	力角镇		532924106
大理州	平川镇		532924107
大理州	乔甸镇		532924108
大理州	钟英傈僳族彝族乡		532924201
大理州	拉乌彝族乡		532924202
大理州	弥城镇		532925101
大理州	红岩镇		532925102
大理州	新街镇		532925103
大理州	寅街镇		532925104
大理州	苴力镇		532925105
大理州	密祉镇		532925202
大理州	德苴乡		532925203
大理州	牛街彝族乡		532925204
大理州	南涧镇		532926101
大理州	小湾东镇		532926102
大理州	公郎镇		532926103
大理州	宝华镇		532926104
大理州	无量山镇		532926105
大理州	拥翠乡		532926201
大理州	乐秋乡		532926202
大理州	碧溪乡		532926203
大理州	南诏镇		532927101
大理州	庙街镇		532927102
大理州	大仓镇		532927103
大理州	永建镇		532927104
大理州	巍宝山乡		532927201
大理州	马鞍山乡		532927202
大理州	紫金乡		532927203
大理州	五印乡		532927204
大理州	牛街乡		532927205
大理州	青华乡		532927206
大理州	博南镇		532928101
大理州	杉阳镇		532928102
大理州	龙街镇		532928103
大理州	龙门乡		532928201
大理州	北斗乡		532928202
大理州	厂街乡		532928203
大理州	水泄乡		532928204
大理州	诺邓镇		532929101
大理州	旧州镇		532929102
大理州	漕涧镇		532929103
大理州	白石镇		532929104
大理州	宝丰乡		532929201
大理州	关坪乡		532929202
大理州	团结彝族乡		532929203
大理州	长新乡		532929204
大理州	检槽乡		532929205
大理州	表村傈僳族乡		532929206
大理州	民建乡		532929207
大理州	茈碧湖镇		532930101
大理州	邓川镇		532930102
大理州	右所镇		532930103
大理州	三营镇		532930104
大理州	凤羽镇		532930105
大理州	乔后镇		532930106
大理州	牛街乡		532930201
大理州	炼铁乡		532930202
大理州	西山乡		532930203
大理州	金华镇		532931101
大理州	老君山镇		532931102
大理州	甸南镇		532931103
大理州	沙溪镇		532931104
大理州	马登镇		532931105
大理州	羊岑乡		532931201
大理州	弥沙乡		532931202
大理州	象图乡		532931203
大理州	云鹤镇		532932101
大理州	辛屯镇		532932102
大理州	松桂镇		532932103
大理州	黄坪镇		532932104
大理州	草海镇		532932105
大理州	西邑镇		532932106
大理州	龙开口镇		532932107
大理州	金墩乡		532932201
大理州	-乡		532932203
德宏州	勐卯镇		533102101
德宏州	畹町镇		533102102
德宏州	弄岛镇		533102103
德宏州	姐相乡		533102201
德宏州	户育乡		533102202
德宏州	勐秀乡		533102203
德宏州	勐焕街道		533103001
德宏州	芒市镇		533103101
德宏州	遮放镇		533103102
德宏州	勐戛镇		533103103
德宏州	芒海镇		533103104
德宏州	风平镇		533103105
德宏州	轩岗乡		533103201
德宏州	江东乡		533103202
德宏州	西山乡		533103203
德宏州	中山乡		533103204
德宏州	三台山德昂族乡		533103205
德宏州	五岔路乡		533103206
德宏州	遮岛镇		533122101
德宏州	芒东镇		533122102
德宏州	勐养镇		533122103
德宏州	平山乡		533122201
德宏州	小厂乡		533122202
德宏州	大厂乡		533122203
德宏州	九保阿昌族乡		533122204
德宏州	曩宋阿昌族乡		533122205
德宏州	河西乡		533122206
德宏州	平原镇		533123101
德宏州	旧城镇		533123102
德宏州	那邦镇		533123103
德宏州	弄璋镇		533123104
德宏州	盏西镇		533123105
德宏州	卡场镇		533123106
德宏州	昔马镇		533123107
德宏州	太平镇		533123108
德宏州	章凤镇		533124101
德宏州	陇把镇		533124102
德宏州	景罕镇		533124103
德宏州	城子镇		533124104
德宏州	户撒阿昌族乡		533124201
德宏州	护国乡		533124202
德宏州	清平乡		533124203
德宏州	王子树乡		533124204
德宏州	勐约乡		533124205
怒江州	六库镇		533321101
怒江州	鲁掌镇		533321102
怒江州	片马镇		533321103
怒江州	上江镇		533321104
怒江州	老窝镇		533321105
怒江州	大兴地镇		533321106
怒江州	称杆乡		533321204
怒江州	古登乡		533321205
怒江州	洛本卓白族乡		533321206
怒江州	上帕镇		533323101
怒江州	匹河怒族乡		533323201
怒江州	子里甲乡		533323202
怒江州	架科底乡		533323203
怒江州	鹿马登乡		533323204
怒江州	石月亮乡		533323205
怒江州	马吉乡		533323206
怒江州	茨开镇		533324101
怒江州	丙中洛镇		533324102
怒江州	捧当乡		533324202
怒江州	普拉底乡		533324203
怒江州	独龙江乡		533324204
怒江州	金顶镇		533325101
怒江州	拉井镇		533325102
怒江州	营盘镇		533325103
怒江州	通甸镇		533325104
怒江州	河西乡		533325201
怒江州	中排乡		533325202
怒江州	石登乡		533325203
怒江州	兔峨乡		533325204
迪庆州	建塘镇		533421101
迪庆州	小中甸镇		533421102
迪庆州	虎跳峡镇		533421103
迪庆州	金江镇		533421104
迪庆州	上江乡		533421201
迪庆州	三坝乡		533421202
迪庆州	洛吉乡		533421203
迪庆州	尼西乡		533421204
迪庆州	格咱乡		533421205
迪庆州	东旺乡		533421206
迪庆州	五境乡		533421207
迪庆州	升平镇		533422101
迪庆州	奔子栏镇		533422102
迪庆州	佛山乡		533422201
迪庆州	云岭乡		533422202
迪庆州	燕门乡		533422203
迪庆州	拖顶傈僳族乡		533422204
迪庆州	霞若傈僳族乡		533422205
迪庆州	羊拉乡		533422206
迪庆州	保和镇		533423101
迪庆州	叶枝镇		533423102
迪庆州	塔城镇		533423103
迪庆州	永春乡		533423201
迪庆州	攀天阁乡		533423202
迪庆州	白济讯乡		533423203
迪庆州	康普乡		533423204
迪庆州	巴迪乡		533423205
迪庆州	中路乡		533423206
迪庆州	维登乡		533423207

